"/de/gift/img/item/4547315823192_4547315823208.jpg","Zusammensteckbarer Weihnachtsbaum aus Filzteilen.","Filzweihnachtsbaum L","http://www.muji.de/de/store/goods/4547315823192","12.95"
"","Zusammensteckbarer Weihnachtsbaum aus Filzteilen.","Filzweihnachtsbaum S","http://www.muji.de/de/store/goods/4547315823208","9.95"
"/de/gift/img/item/2014_09_17_43009.jpg","Der Aromadiffusor verwendet Ultraschallwellen zum Verdunsten von Wasser und Öl, woraus ein kühler, trocknener Dunst mit dezentem Duft resultiert. Einstellbar in 30/60/120/180 Minuten. Lichtmodus: Hell/Gedämmt/Aus. Der Diffusor muss regelmäßig gereinigt werden; insbesondere wenn ein anderer Duft verwendet wird. MUJI's Bestseller aus Japan","Aromadiffusor","http://www.muji.de/de/store/goods/4548718940066","59,00"
"","Der neue große Aromadiffusor verwendet Ultraschallwellen zum Verdunsten von Wasser und Öl, woraus ein kühler, trocknener Dunst mit dezentem Duft resultiert. Das große Modell hat eine höhere Behälterkapazität und kann, verglichen mit dem normalen Modell, Düfte in Räumen verteilen, die bis zu dreimal so groß sind. Das Gerät ist flammenfrei und kann sicher in der Nähe von Kindern und Haustieren verwendet werden. Einstellbar in 30/60/120/180 Minuten. Lichtmodus: Hell/Gedämmt/Aus. Größe 168 x 121 mm. Der Diffusor muss regelmäßig gereinigt werden; insbesondere wenn ein anderer Duft verwendet wird.","Großer Aromadiffusor","http://www.muji.de/de/store/goods/4547315856084","89,00"
"","","Ätherisches Öl","http://www.muji.de/de/store/list/basic/beauty/fragrance/aromadiffuser",""
"/de/gift/img/item/140818_016.jpg","Buchstabenstempel für Ihre individuellen Festtagsgrüße, einschließlich Stempelkissen.","Stempelset Alphabet","http://www.muji.de/de/store/goods/4547315823529","12.95"
"","Stempel mit verschiedenen Tierfußspuren,einschließlich Stempelkissen. 9 verschiedene Fußabdrücke: Elefant, Katze, Taube, Pferd, Biber, Reh, linker und rechter Fuß eines Babies.","Stempelset Tier-Fußabdruck","http://www.muji.de/de/store/goods/4547315823512","12.95"
"","Stempel mit traditionellen japanischen Motiven, einschließlich Stempelkissen.","Stempelset traditionelle japanische Motive","http://www.muji.de/de/store/goods/4547315823536","12.95"
"","Stempel mit traditionellen Mustern aus aller Welt, einschließlich Stempelkissen.","Stempelset traditionellen Welt Motive","http://www.muji.de/de/store/goods/4547315823505","12.95"
"","Stempel mit verschiedenen Schneekristallmustern, einschließlich Stempelkissen.","Stempelset Schneeflocken","http://www.muji.de/de/store/goods/4547315823482","12.95"
"","Stempel mit Weltall-Motiv, einschließlich Stempelkissen.","Stempelset Universum","http://www.muji.de/de/store/goods/4547315823499","12.95"
"/de/gift/img/item/4547315823178_4547315823185.jpg","Zusammengesetzt ergeben die beiden Scheiben einen Christbaum. Geschmückt","Holzweihnachtsbaum S","http://www.muji.de/de/store/goods/4547315823185","12.95"
"","Zusammengesetzt ergeben die beiden Scheiben einen Christbaum. Geschmückt","Holzweihnachtsbaum L","http://www.muji.de/de/store/goods/4547315823178","18.95"
"/de/gift/img/item/2014_09_17_43040.jpg","Originalgetreue Kuckucksuhr mit Blasebalgmechanik. Ein Lichtsensor verhindert ein Ertönen bei Nacht und in dunklen Räumen. Limitierte Farben.","Kuckucksuhr, Weiß","http://www.muji.de/de/store/goods/4934761733654","5250"
"/de/gift/img/item/140818_017.jpg","Balancespiel","Balancespiel","http://www.muji.de/de/store/goods/4547315823734","12.95"
